x,y
2.8454380035e+00,-3.0207543373e+00
-2.7475516796e+00,2.8635821342e+00
-2.9055843353e+00,2.6811985970e+00
-2.8228411674e+00,-2.5496828556e+00
3.2610831261e+00,-2.8588364124e+00
-2.2632693872e-02,-3.6003911495e+00
2.9588949680e+00,2.8565773964e+00
-4.4127330780e+00,1.1094524711e-01
-1.0710942000e-01,-4.1668596268e+00
-7.5217299163e-02,-4.4729847908e+00
-2.4910483360e+00,-2.6310863495e+00
3.8232066631e+00,-2.1626806259e-01
2.9943089485e+00,3.4123754501e+00
-4.5957806706e-01,-4.2303223610e+00
3.0816130638e+00,3.3068768978e+00
2.7434521914e-01,3.7295258045e+00
3.1147804260e+00,-3.0874667168e+00
-3.2164409161e+00,-2.7145428658e+00
2.9090638161e+00,-3.1946074963e+00
1.6276432276e+00,-3.6991791725e+00
3.5085168481e-01,3.7979331017e+00
1.1332885921e-01,-3.6552100182e+00
3.0640950203e+00,2.9949707985e+00
-2.9729917049e+00,-2.7401273251e+00
4.0388579369e+00,2.8788429499e-01
-2.9457781315e+00,2.8168590069e+00
-2.5169894695e+00,-2.8663702011e+00
1.1659269780e-01,4.0416030884e+00
4.5520620346e+00,-2.6014775038e-01
2.6185512543e+00,-2.4179084301e+00
-3.2130420208e+00,3.1074128151e+00
4.3290705681e+00,-1.8956914544e-01
-2.9394850731e+00,-2.8439338207e+00
3.8517677784e+00,-4.7091981769e-01
-2.7892360091e-01,4.3546762466e+00
2.8449845314e+00,-2.6876413822e+00
-3.8957109451e+00,-3.7154540420e-01
-3.0662403107e+00,2.9011850357e+00
2.7142386436e+00,2.8156185150e+00
2.3775961399e+00,-3.0132918358e+00
-3.3145341873e+00,3.2599620819e+00
-2.6457245350e+00,-2.4845321178e+00
-4.2235932350e+00,-7.4440963566e-02
3.3340237141e+00,-2.2084982395e+00
1.5039164573e-02,4.1565637589e+00
3.5087177753e+00,2.6967906952e+00
3.2134351134e-01,-3.5781292915e+00
3.5136201382e+00,2.3866046965e-01
-3.7807304859e+00,3.3627384901e-01
2.1754524708e+00,3.2353229523e+00
-1.7032060772e-02,4.0304942131e+00
3.3103334904e+00,3.0433473587e+00
3.5252075195e+00,-4.3839134742e-04
2.5992801189e+00,-2.2625143528e+00
-2.7294154167e+00,3.0022733212e+00
3.7719385624e+00,2.4589869380e-01
2.6757998466e+00,-2.8636682034e+00
1.0017583519e-01,3.9854903221e+00
2.4960379601e+00,-2.0944154263e+00
-3.2418649197e+00,-1.6187658310e+00
-2.7371239662e+00,3.1422302723e+00
-3.8665516376e+00,1.9275356829e-01
-2.8021054268e+00,2.8939523697e+00
3.3962683678e+00,4.5713055134e-01
2.9112524986e+00,-2.6375718117e+00
-3.8799097538e+00,-3.4186008573e-01
2.8284008503e+00,2.6123483181e+00
-2.6654398441e+00,-3.2398710251e+00
-1.2384331971e-01,3.8780813217e+00
-5.8149421215e-01,-3.2822110653e+00
3.6550533772e+00,3.1140980721e+00
-3.8155417442e+00,1.0839549452e-01
2.6435225010e+00,2.7888510227e+00
-3.2516832352e+00,1.2046784163e+00
-1.6359770298e-01,-4.3262305260e+00
5.7115066797e-02,3.5657854080e+00
1.5787436068e-01,-3.6537623405e+00
-3.3950047493e+00,3.1880526543e+00
-3.2117729187e+00,2.9194643497e+00
3.1972568035e+00,-3.1312010288e+00
4.1151599884e+00,1.9198706746e-01
-4.3904757500e-01,-3.7327458858e+00
4.0910682678e+00,3.9337545633e-01
-3.6943333149e+00,5.5661208928e-02
-3.9450194836e+00,1.7816483974e-01
-4.8892703652e-01,4.1727318764e+00
2.6391208172e-01,3.8758029938e+00
-3.9607638121e-01,4.1992378235e+00
-4.4742089510e-01,-4.3598546982e+00
-4.1857256889e+00,-8.7495133281e-02
3.8786482811e+00,1.7123875022e-01
3.0881621838e+00,2.1819756031e+00
3.7509465218e+00,-2.1080635488e-01
3.4344688058e-01,3.8932318687e+00
-3.4545915127e+00,-2.3234844208e+00
2.9389355183e+00,-2.8074028492e+00
3.1118860245e+00,-3.4122564793e+00
-2.5156571865e+00,2.5100722313e+00
1.4502719641e+00,3.6776986122e+00
-2.6536560059e+00,2.5847394466e+00
-3.8664257526e+00,-9.6290595829e-02
1.5560325980e-01,3.8957076073e+00
-2.6847019196e+00,3.1143012047e+00
-3.2737004757e+00,2.6101515293e+00
2.7226257324e+00,-2.4433026314e+00
-1.0724330693e-01,-4.3203926086e+00
2.5169639587e+00,-2.9882662296e+00
-5.0000663847e-02,3.8173916340e+00
4.4957079887e+00,-3.0949825048e-01
3.1221511364e+00,-3.2017629147e+00
-3.4328444004e+00,-2.8136997223e+00
-1.6054405272e-01,4.1127552986e+00
3.3440244198e+00,1.6814991832e-01
-2.6778459549e+00,2.5529763699e+00
-3.2813134193e+00,-2.7765607834e+00
3.9926064014e+00,2.4754608050e-02
-2.8468070030e+00,2.4782803059e+00
3.2477250099e+00,9.2184525728e-01
-1.5433192253e-01,3.7701821327e+00
-2.4330754280e+00,-2.6459679604e+00
-4.3217935562e+00,-4.7312796116e-01
3.7677953243e+00,-2.7315196395e-01
-2.5278124809e+00,3.2788660526e+00
5.3238943219e-02,-3.7800133228e+00
2.7074804306e+00,-2.5900473595e+00
2.6229894161e+00,-2.9820592403e+00
-4.3786948919e-01,-3.9331910610e+00
4.2516362667e-01,-4.1998057365e+00
3.1660761833e+00,-2.8717300892e+00
1.2483338267e-01,-3.8465168476e+00
4.1312251091e+00,1.4891001582e-01
2.3001825809e+00,-2.3498933315e+00
4.0101523399e+00,1.4614437521e-01
-3.1755077839e+00,3.0760316849e+00
2.2412055731e-01,-4.3343319893e+00
-3.2088112831e+00,-2.8823692799e+00
-2.3263480663e+00,-2.9895215034e+00
3.0943140984e+00,-2.7303068638e+00
2.7174844742e+00,-3.0969018936e+00
-6.3949942589e-02,-3.5028207302e+00
3.0790042877e+00,-2.7897937298e+00
2.8459270000e+00,-2.9572808743e+00
4.0441365242e+00,1.0048580170e-01
2.5373463631e+00,-2.6863536835e+00
3.2922286987e+00,7.3665726185e-01
-1.7876803875e-01,-4.5643496513e+00
-2.9906916618e+00,-2.9589252472e+00
-2.9570198059e-01,-4.0004115105e+00
-3.9828054905e+00,-4.8159822822e-01
2.5598385334e+00,3.0001034737e+00
3.0767762661e+00,2.9096987247e+00
2.7537705898e+00,2.6518354416e+00
3.0643081665e+00,-3.4114866257e+00
-1.9092994928e-01,-3.7758014202e+00
-4.2608547211e+00,1.0348407924e-01
3.7216339111e+00,5.9503498487e-03
-3.9744396210e+00,2.0000383258e-02
3.3215982914e+00,-2.8429241180e+00
-3.8669276237e+00,-4.7761391848e-02
3.2110922039e-02,-4.0714983940e+00
3.6373198032e+00,4.2597246170e-01
-3.0716919899e+00,2.6773719788e+00
-2.4766974151e-01,3.7103803158e+00
-3.1869912148e+00,-2.6905136108e+00
2.5275471210e+00,2.7607858181e+00
-2.7267253399e+00,-3.3650400639e+00
2.5441956520e-01,-4.2664775848e+00
-1.6471947730e-01,-4.4422492981e+00
4.2650923729e+00,-3.5470634699e-01
4.1499552727e+00,-1.3905990124e-01
3.9174091816e+00,-1.2326676399e-02
-3.2098507881e-01,4.2748646736e+00
-1.7820480466e-01,4.0403046608e+00
1.7389625311e+00,3.5269482136e+00
2.5680038929e+00,-2.4767034054e+00
2.7119953632e+00,-2.7211437225e+00
-2.7279272079e+00,1.6473786831e+00
7.1010351181e-01,4.0080676079e+00
1.7497856915e-01,-4.4657077789e+00
-3.7292988300e+00,-7.3041580617e-02
-3.0110609531e+00,2.5422043800e+00
-2.6889142990e+00,-2.4868748188e+00
-3.8224345446e-01,4.3568239212e+00
3.0518932268e-02,3.7580213547e+00
-4.0187716484e+00,-1.0611039400e-01
3.1242294312e+00,-2.6672959328e+00
3.0807621479e+00,3.0731794834e+00
-4.5390985906e-02,3.8205595016e+00
3.0087609291e+00,-2.4209959507e+00
-3.0389597416e+00,-2.6452274323e+00
3.8408863544e+00,-1.7610210180e-01
-2.9289176464e+00,-3.0684857368e+00
-3.2372815609e+00,-2.9523077011e+00
4.3323650360e+00,2.9100764543e-02
-2.5379433632e+00,2.9248366356e+00
4.0796284676e+00,-7.9619325697e-02
3.1064658165e+00,-2.8457884789e+00
-2.8567736149e+00,2.5050401688e+00
-3.9613163471e+00,-1.7530798912e-01
4.0329718590e+00,-5.5769011378e-02
3.0408244133e+00,3.2733461857e+00
-3.2054367065e+00,-2.9179317951e+00
-3.8704149723e+00,5.4882246256e-01
-2.7713665366e-01,-4.4985356331e+00
3.1530628204e+00,-2.8508613110e+00
2.7263891697e+00,1.7495509386e+00
3.7847292423e+00,2.3632979393e-01
-3.1050477028e+00,-2.5095782280e+00
2.0296028256e-01,-3.7450995445e+00
-2.6888952255e+00,2.5649685860e+00
-2.6952428818e+00,2.9374332428e+00
6.6082775593e-01,3.5196104050e+00
2.6482670307e+00,2.5874171257e+00
2.7149460316e+00,-3.4083461761e+00
-3.5821826458e+00,-4.5869980007e-02
2.4597244263e+00,-2.7294905186e+00
-4.0869798660e+00,-1.8961951137e-01
-4.5541965961e-01,4.5189232826e+00
-2.5544304848e+00,3.2361769676e+00
2.8769767284e+00,2.8177773952e+00
3.3430416584e+00,-2.5743021965e+00
2.7271473408e+00,-3.1358530521e+00
2.5776753426e+00,2.4082753658e+00
-2.7482473850e+00,3.3408811092e+00
4.6802554131e+00,1.7214636505e-01
-3.0642430782e+00,2.5688889027e+00
-2.7002441883e+00,2.9210770130e+00
3.0938065052e+00,2.8681755066e+00
3.8615870476e-01,-4.1091508865e+00
-3.8029178977e-01,-3.6011612415e+00
-3.1940221786e+00,-3.1452574730e+00
3.0271925926e+00,-2.7570049763e+00
4.0239419937e+00,-1.2474117428e-01
2.6122269630e+00,-2.7856173515e+00
-3.9519023895e+00,-6.8952240050e-02
3.1265928745e+00,-2.6563327312e+00
3.0324668884e+00,-3.1865766048e+00
3.2516129017e+00,2.7674427032e+00
5.9853327274e-01,-4.2123222351e+00
-1.9212889671e-01,4.0602154732e+00
-2.8198704720e+00,-3.3334522247e+00
-3.0703403950e+00,-2.7818374634e+00
-3.3760747313e-01,-4.0515222549e+00
-1.5848964453e+00,3.4452664852e+00
3.1802601814e+00,-2.5405511856e+00
-4.1135102510e-01,4.1358180046e+00
1.6854377091e-01,-3.9011061192e+00
-2.7331633568e+00,3.3036777973e+00
1.7029438913e-01,4.1668543816e+00
-2.4666707516e+00,2.3954284191e+00
1.5418598652e+00,3.0217249393e+00
-2.8757019043e+00,3.2540416718e+00
-1.2084387243e-01,-3.6786775589e+00
2.4862392247e-01,-3.4212596416e+00
3.8170487881e+00,-4.4438958168e-01
-2.5939466953e+00,-2.7090494633e+00
1.7503941059e-01,-3.6524219513e+00
3.9882705212e+00,1.5918451548e-01
-1.4092912897e-02,3.8180265427e+00
-2.8037972450e+00,3.0960252285e+00
-3.7178616524e+00,2.2188303992e-02
-2.8957459927e+00,-3.1038749218e+00
-2.5233957767e+00,2.2783946991e+00
-2.9486200809e+00,-3.0470600128e+00
1.4768835902e-01,-3.8322887421e+00
3.3303744793e+00,-3.1237223148e+00
3.4543786049e+00,3.1097378731e+00
-4.4818013906e-02,-4.3748493195e+00
-2.8572544456e-01,-4.7017726898e+00
-2.9407258034e+00,3.3414151669e+00
2.8814806938e+00,3.0921568871e+00
2.7069406509e+00,2.8012080193e+00
-3.6230561733e+00,9.0573030710e-01
-2.6617221832e+00,2.6687228680e+00
-2.5086622238e+00,2.7122764587e+00
4.1055140495e+00,-2.2950772196e-02
-3.8739888668e+00,3.2404661179e-01
-2.8100945950e+00,2.7526626587e+00
-1.4817032218e-01,-3.7423055172e+00
-3.6570496559e+00,-5.4441429675e-02
-2.4909765720e+00,-2.8984119892e+00
7.6073490083e-02,-3.9256620407e+00
2.8967580795e+00,2.5887477398e+00
-2.6069290638e+00,-3.6129601002e+00
-4.4974389076e+00,-4.7045320272e-01
3.3628432751e+00,-2.3688751459e-01
3.9740178585e+00,2.0617069677e-02
-1.1652233601e+00,3.6150484085e+00
-1.1542438716e-01,-4.0800251961e+00
-2.6116013527e+00,2.4929809570e+00
-2.7950065136e+00,2.7922859192e+00
-3.9675660133e+00,-7.2161696851e-02
7.3562927544e-02,-4.2422070503e+00
-3.9351530075e+00,-4.0481224656e-01
-2.8620166779e+00,-2.8115091324e+00
2.9566888809e+00,3.2410218716e+00
-4.1126122475e+00,-7.7050723135e-02
2.1510634422e+00,-3.4115214348e+00
-7.7900946140e-02,-3.3710284233e+00
2.7892485261e-01,3.7815635204e+00
-9.2746965587e-02,-4.3767027855e+00
-3.9466292858e+00,-2.9235917330e-01
-3.2470760345e+00,-2.3723180294e+00
-2.4781427383e+00,2.6190502644e+00
2.8074834347e+00,2.6495480537e+00
-2.6518063545e+00,-2.9030156136e+00
2.6746239662e+00,-3.2238461971e+00
-2.4889054298e+00,-2.5246748924e+00
-9.1719463468e-02,3.9593210220e+00
2.0001326501e-01,-3.6504449844e+00
3.6500494480e+00,-2.1471185684e+00
2.8333902359e+00,2.6654458046e+00
-3.9348485470e+00,-1.8172538280e-01
3.6948010921e+00,-2.9398891330e-01
-3.7256782055e+00,7.7244900167e-02
2.8798508644e+00,-2.4883043766e+00
3.3860507011e+00,2.6470589638e+00
1.9252947569e+00,3.6303691864e+00
3.6651730537e-02,3.7088398933e+00
-3.3162446022e+00,-5.5382883549e-01
4.0272545815e+00,5.8857027441e-02
-2.7408847809e+00,-2.8227694035e+00
-2.6300792694e+00,-2.6282699108e+00
1.7262858152e-01,3.9180479050e+00
3.8138458729e+00,8.0253303051e-01
-2.8973042965e+00,-2.7255439758e+00
2.8066351414e+00,-2.9393787384e+00
3.4517612457e+00,1.6488905251e-01
-2.8422288895e+00,-3.7714071274e+00
-4.9571171403e-03,3.6558837891e+00
-4.1765327454e+00,2.7944660187e-01
4.1860160828e+00,-2.8501954675e-01
-2.3830204010e+00,-2.7709238529e+00
2.9483649135e-01,-3.6719136238e+00
-1.7195837572e-02,4.0816659927e+00
3.7970392704e+00,-3.8502731919e-01
3.4514188766e+00,-1.7604663372e+00
2.3861384392e+00,-3.3274297714e+00
4.2131485939e+00,-2.4097397923e-01
2.9184331894e+00,-3.2275919914e+00
3.2052075863e+00,-2.6639699936e+00
-2.8636429310e+00,-2.7488279343e+00
-6.9961786270e-01,-4.1802940369e+00
3.5340366364e+00,-6.2385243177e-01
-2.4413595200e+00,2.6022381783e+00
-2.8184199333e+00,2.8191778660e+00
-3.2016429901e+00,-1.6867502928e+00
-6.6838431358e-01,3.5442330837e+00
2.4587533474e+00,-2.8425791264e+00
3.9098894596e+00,-1.6704936326e-01
-1.7680597305e+00,-3.4168205261e+00
1.1745647192e+00,3.8039293289e+00
8.1774659455e-02,-3.7517983913e+00
3.7847514153e+00,-6.1090648174e-01
3.7939176559e+00,2.3386988789e-02
-3.8282632828e+00,-1.8702420592e-01
-4.2342653275e+00,-3.3318740129e-01
-3.2175033092e+00,2.8499884605e+00
2.8632867336e+00,2.8544528484e+00
2.6160519123e+00,-2.8176567554e+00
-2.5789420605e+00,-2.6765270233e+00
-2.8893959522e+00,-2.8658852577e+00
-2.4660191536e+00,-2.7102708817e+00
4.3316751719e-01,-4.1609621048e+00
-2.9939723015e+00,-2.8470377922e+00
2.5247778893e+00,-2.9534039497e+00
2.9967997074e+00,3.0289859772e+00
2.9886391163e+00,-1.3363771439e+00
-3.6790578365e+00,-4.3008022010e-02
-3.9845738411e+00,-2.8597566485e-01
5.5117875338e-01,-4.4565191269e+00
-6.8926870823e-02,3.8423707485e+00
-3.5622256994e-01,3.7512722015e+00
-2.5567209721e+00,3.3675303459e+00
2.5747828484e+00,-2.4550430775e+00
1.6968241334e-01,4.2696008682e+00
3.0707547665e+00,2.7985775471e+00
-2.6183993816e+00,-3.0851151943e+00
3.0061407089e+00,2.6427786350e+00
3.3139312267e-01,3.8862762451e+00
-1.3513816595e+00,3.3574936390e+00
2.2884078324e-01,4.1392235756e+00
2.8970949650e+00,3.0223319530e+00
-3.7408342957e-01,-3.9723351002e+00
1.7374992371e-01,3.6183896065e+00
-2.8855783939e+00,-2.7721779346e+00
-3.0779130459e+00,-2.7087345123e+00
-1.0544059426e-01,4.4732527733e+00
6.8913012743e-02,-4.0833706856e+00
-2.6495730877e+00,2.8468074799e+00
-2.9995872974e+00,-2.8394429684e+00
2.6585462093e+00,-3.0022156239e+00
-3.4687900543e+00,-4.2893394828e-02
4.1897130013e+00,3.6369457841e-01
2.1202376485e-01,-4.4859161377e+00
4.0099229813e+00,1.2743330002e-01
2.3287813663e+00,-2.9819278717e+00
-2.9231779575e+00,-2.9657304287e+00
4.1993327141e+00,2.1195255220e-01
3.8686759472e+00,-2.0867033303e-01
1.6462628543e-01,4.1086530685e+00
2.8013074398e+00,2.8410058022e+00
-4.0539021492e+00,7.8387081623e-02
-2.7574256063e-01,-4.0930662155e+00
2.6832690239e+00,-2.4270174503e+00
2.1663331985e-01,4.0735945702e+00
1.1669405550e-01,-3.9981324673e+00
-2.8933644295e+00,2.7234351635e+00
-1.2451399118e-02,3.9665899277e+00
-3.4723338485e-01,-4.1330671310e+00
-2.8040251732e+00,-2.7160518169e+00
-2.9136068821e+00,2.6380155087e+00
-2.9673120975e+00,-1.2646323442e+00
3.3316214085e+00,3.0255045891e+00
-4.3249845505e+00,1.2437742203e-01
3.7806456089e+00,-3.1286939979e-02
2.5015077591e+00,-2.9387905598e+00
-4.1217851639e+00,-6.1079324223e-03
2.6913778782e+00,-3.0409102440e+00
2.6897561550e+00,3.0984840393e+00
1.1939332634e-01,-3.7147605419e+00
2.7340781689e+00,-3.0504708290e+00
-1.2660060078e-02,3.7885570526e+00
-2.7374880314e+00,-2.9069592953e+00
-2.7539515495e+00,-2.8813359737e+00
-2.7007126808e+00,-2.5930609703e+00
3.6862616539e+00,-1.7455917597e+00
-9.1623085737e-01,-3.5004360676e+00
-3.1146941185e+00,2.6246683598e+00
4.1847367287e+00,-3.0885988474e-01
9.4078272581e-01,3.2825353146e+00
3.1325390339e+00,-2.4119596481e+00
3.9599494934e+00,3.0164074898e-01
3.0540003777e+00,-2.7252728939e+00
-2.8906011581e+00,2.7451460361e+00
-2.6653316021e+00,-3.1303613186e+00
2.7142071724e+00,-2.6105136871e+00
2.7976682186e+00,1.3826688528e+00
2.9369122982e+00,-2.2074196339e+00
2.8143076897e+00,2.5355939865e+00
4.2226891518e+00,-5.7882986963e-02
-3.2483093739e+00,-3.0660967827e+00
-2.4251422882e+00,2.5909190178e+00
3.2050395012e+00,2.6608414650e+00
-3.1278080940e+00,2.1862876415e+00
2.9820978642e+00,2.8015890121e+00
-2.8812201023e+00,-2.5752589703e+00
4.3527569771e+00,1.6531257331e-01
4.6989202499e+00,1.3290189207e-01
2.9013924599e+00,-2.7692041397e+00
-3.9942278862e+00,1.7596434057e-01
2.1437782049e-01,-3.6334300041e+00
1.9628981128e-02,-3.8966097832e+00
7.1643024683e-02,-3.8612339497e+00
-4.0229177475e+00,1.4638076723e-01
-2.4351451397e+00,2.8295533657e+00
2.8616209030e+00,3.0514442921e+00
-2.7219288349e+00,-3.0391252041e+00
2.9453107715e-01,3.5361046791e+00
2.4195425510e+00,-2.3644115925e+00
-6.7820101976e-01,-3.8986995220e+00
2.8714215755e+00,-1.7895798683e+00
3.1283268332e-01,3.7799131870e+00
-2.7270388603e+00,2.8459289074e+00
-4.0331864357e+00,6.9231554866e-02
4.2588729858e+00,-1.4612966776e-01
-4.2792978287e+00,1.3258071244e-01
-1.8727517128e-01,-4.4665274620e+00
2.8400182724e+00,2.6983814240e+00
-3.0194594860e+00,-3.0410511494e+00
-3.5950633883e-01,-4.0783247948e+00
-2.8306596279e+00,-3.2529768944e+00
-2.7896265984e+00,2.6165766716e+00
4.0122470856e+00,-7.0765811205e-01
-4.0713195801e+00,3.2359293103e-01
2.8371162415e+00,2.5819845200e+00
-2.8516693115e+00,2.5311298370e+00
3.7423154712e-01,-4.1168823242e+00
-2.7225041389e+00,-2.7134122849e+00
2.8587555885e+00,3.0460710526e+00
-4.2713621259e-01,3.9846036434e+00
-2.6633074284e+00,2.5730810165e+00
-2.2945965827e-01,-3.9717645645e+00
-4.0693941116e+00,1.2697042525e-01
4.2250266075e+00,3.2142251730e-01
3.1063132286e+00,-2.9226081371e+00
2.7956948280e+00,2.0269334316e+00
-3.8902282715e+00,3.2335299253e-01
-3.1156718731e+00,-2.8710231781e+00
-1.5907689929e-01,-4.4008488655e+00
1.1392132044e+00,-3.1593647003e+00
-4.1228098869e+00,3.7667253613e-01
-3.0398352146e+00,2.9461293221e+00
3.2800819874e+00,2.6467936039e+00
-2.6353294849e+00,-3.1925778389e+00
-4.2416458130e+00,6.5955534577e-02
1.6697853804e-01,3.9478719234e+00
-2.9968972206e+00,-2.9568274021e+00
3.7836819887e-02,-4.3617730141e+00
-3.2476210594e+00,2.8140244484e+00
2.7073585987e+00,2.5501153469e+00
1.1525475979e-01,-4.2620396614e+00
-1.0142725706e+00,4.3415250778e+00
-3.8175132275e+00,-5.2904081345e-01
3.9154591560e+00,1.2223633379e-01
-2.4631459713e+00,-3.5667803288e+00
2.0411150157e-01,-4.0550074577e+00
-2.5451936722e+00,2.7781052589e+00
-2.8737199306e+00,2.8896503448e+00
2.1407853812e-02,-4.3647465706e+00
-4.0916943550e+00,-3.1547412276e-01
3.0727107525e+00,2.7612259388e+00
2.9428770542e+00,-3.1220827103e+00
-2.3324847221e-01,-4.2912955284e+00
3.9822368622e+00,-9.0259946883e-03
-2.7978119850e+00,2.6481258869e+00
4.1371793747e+00,-3.2545986772e-01
4.1174106598e+00,-3.1908416748e-01
-3.4244408607e+00,2.6431415081e+00
3.6085467339e+00,1.4487224817e-01
4.4391531944e+00,-1.5985459089e-01
-4.8312586546e-01,-3.8144423962e+00
-3.5723748207e+00,1.0472027063e+00
-1.0683169961e-01,-3.8586912155e+00
-2.8809065819e+00,-2.9396488667e+00
2.7981038094e+00,3.0961120129e+00
4.1546964645e+00,3.3455839753e-01
-4.0184226036e+00,1.1538387090e-01
3.8690102100e+00,-1.2248894572e-01
2.6996688843e+00,2.6899549961e+00
2.7193915844e+00,-2.9554908276e+00
3.8863894939e+00,-4.2871337384e-02
3.6773003638e-02,-4.2497758865e+00
3.1732780933e+00,2.5711832047e+00
3.1196541786e+00,-2.9476072788e+00
2.5949451327e-01,4.2066636086e+00
-2.9922704697e+00,-2.5747456551e+00
-2.1000516415e+00,2.8060207367e+00
4.5625414848e+00,2.1460114419e-01
3.7239766121e+00,-1.7785000801e-01
2.0027704537e-02,4.0059466362e+00
-3.7917349339e+00,1.0193074495e-01
5.2307818085e-02,-4.1228976250e+00
2.7511930466e+00,2.5667052269e+00
-3.2815217972e+00,-2.0688855648e+00
5.5844835937e-02,-4.1282129288e+00
-2.7345421314e+00,2.9154636860e+00
1.0627157986e-01,4.2001423836e+00
-3.3963117599e+00,-6.8614697456e-01
6.4682751894e-02,-3.8429162502e+00
-2.7399482727e+00,-2.7399697304e+00
-4.6217284203e+00,2.3626160622e-01
3.4137830734e+00,2.6007254124e+00
-2.5590748787e+00,-3.0086574554e+00
-2.6913022995e+00,-3.2556416988e+00
2.7469155788e+00,3.3314352036e+00
4.2258782387e+00,-1.2417788059e-01
2.9470438957e+00,2.5500721931e+00
2.5934982300e+00,-2.8448481560e+00
3.0927131176e+00,-2.9997854233e+00
-2.7482681274e+00,-2.8899743557e+00
3.8939435482e+00,-6.3202522695e-02
2.8474392891e+00,2.4929718971e+00
-1.1179820448e-01,-3.9780397415e+00
-2.5944242477e+00,2.5657174587e+00
-4.2686095238e+00,3.5251909494e-01
3.3044354916e+00,-2.7428398132e+00
3.8046169281e+00,-8.9319512248e-02
3.8098208904e+00,-3.3048070967e-02
4.1867990494e+00,-1.1862252653e-01
2.6282477379e+00,2.9807686806e+00
-2.8687105179e+00,3.1233844757e+00
-7.8821100295e-02,4.4079756737e+00
2.7232780457e+00,-2.6406595707e+00
3.1812825799e-01,-3.9867568016e+00
2.9483623505e+00,-2.7966153622e+00
8.0572403967e-02,3.5242414474e+00
3.1101639271e+00,-2.9055414200e+00
3.8064997196e+00,3.1845849007e-02
4.8613697290e-01,-3.7791140079e+00
-3.3711099625e+00,-6.4380466938e-01
3.8652610779e+00,3.9649552107e-01
-3.4889039397e-01,3.8141965866e+00
-3.6765161157e-01,4.0803208351e+00
3.8641920090e+00,1.1534745991e-01
-1.6190429926e+00,-3.4347167015e+00
3.1934874058e+00,3.3208281994e+00
-2.9807394743e-01,-3.8150577545e+00
3.0771777630e+00,-3.2616579533e+00
2.1838131547e-01,-4.2779984474e+00
-4.0974779129e+00,-8.1164163351e-01
2.7265758514e+00,2.5778546333e+00
-3.1562376022e-01,3.5521745682e+00
2.9619221687e+00,2.6330175400e+00
3.0492682457e+00,-3.0314688683e+00
8.4401130676e-01,3.5852456093e+00
-4.1757359505e+00,-5.6180063635e-02
-3.6532642841e+00,1.0846039057e+00
1.2206371129e-01,-3.8725349903e+00
-4.2134509087e+00,1.5197464824e-01
3.0321624279e+00,3.0779192448e+00
4.0947661400e+00,-1.5175864100e-01
3.0482127666e+00,-2.9627630711e+00
1.6580649614e+00,3.0992333889e+00
2.8981540203e+00,2.6543061733e+00
4.2360281944e+00,4.0664339066e-01
2.6195826530e+00,-2.5887811184e+00
3.1311271191e+00,2.8708062172e+00
2.8216803074e+00,-3.0362043381e+00
-2.9875555038e+00,-2.8455853462e+00
3.7075510025e+00,-1.3919766247e-01
-1.1005699635e-01,-4.1868424416e+00
1.1877203733e-01,3.6698572636e+00
1.7666697502e-02,4.1253018379e+00
3.3497595787e+00,4.4795098901e-01
-2.9707894325e+00,-2.8893139362e+00
4.6328213811e-01,3.6582803726e+00
-2.9258358479e-01,-4.0755443573e+00
-2.7126171589e+00,2.6918914318e+00
-4.2359981537e+00,-1.6966424882e-02
-2.9084081650e+00,-3.0421056747e+00
-2.8515768051e+00,-2.1408119202e+00
-2.7749818563e-01,3.7160537243e+00
4.2327122688e+00,2.4796472490e-01
1.1771555990e-02,4.0690445900e+00
7.5980037451e-02,-4.1517844200e+00
3.2691299915e-01,-4.1676936150e+00
-3.7021435797e-02,-3.8714911938e+00
1.2793870270e-01,-4.3186717033e+00
-2.9946670532e+00,-2.5407297611e+00
3.7023820877e+00,-4.2487252504e-02
-1.7956702039e-02,4.2977862358e+00
-3.4363803864e+00,-3.0895481110e+00
-2.8792345524e+00,2.8059911728e+00
-1.1879620142e-02,3.8218250275e+00
2.3135359585e-01,3.6658334732e+00
3.3178784847e+00,-1.8798266649e+00
-2.9009225368e+00,3.0081171989e+00
-2.9978828430e+00,2.3196530342e+00
1.6749992371e+00,3.3885927200e+00
1.2164745480e-01,-4.0593309402e+00
2.4032056332e-01,-3.5620694160e+00
3.8199024200e+00,1.0728639551e-02
-1.7792165279e-01,-3.8068120480e+00
2.9882732034e-01,-3.8689508438e+00
-9.9799525738e-01,-3.3758721352e+00
3.9409759045e+00,-2.9915395379e-01
-4.3263235092e+00,8.7259985507e-02
-2.5181245804e+00,3.0017888546e+00
-3.8818895817e+00,-2.3051249981e-01
3.6886520386e+00,-1.2755942345e-01
3.8293280602e+00,-2.2853390872e-01
2.9385111332e+00,-2.8394227028e+00
-1.0822707415e-01,3.8387329578e+00
2.3095164299e+00,-3.0440206528e+00
-2.8684923649e+00,1.0330370665e+00
3.1114647388e+00,3.2722609043e+00
-3.8692453504e-01,-4.1581053734e+00
-2.8640892506e+00,-2.7992572784e+00
-2.9698541164e+00,-2.9494717121e+00
-8.0198520422e-01,3.4989728928e+00
-4.0470619202e+00,1.3691025972e-01
-2.9563145638e+00,2.6356930733e+00
-3.1464898586e+00,-3.2198393345e+00
-4.6996387839e-01,-3.8614335060e+00
